raw_offset,label_80_mirror,label_c0_mirror,opcode,mnemonic,operand,goal3_range,raw_bank_hi,candidate_strength,bytes,context_bytes
0x0003B8,80:03B8,C0:03B8,0x1E,"ASL abs,X",$201F,wram_201e_2030,0x00,medium_needs_disasm_confirmation,1E 1F 20,1B 1C 46 47 48 49 4A 1D 1E 1F 20 21 4B 4C 4D 4E 4F 22 23
0x0003D7,80:03D7,C0:03D7,0x2E,ROL abs,$302F,wram_3004_303c,0x00,medium_needs_disasm_confirmation,2E 2F 30,2B 55 56 57 58 59 2C 2D 2E 2F 30 5A 5B 5C 5D 5E 31 32 33
0x004163,80:4163,C0:4163,0xAE,LDX abs,$2021,wram_201e_2030,0x00,medium_needs_disasm_confirmation,AE 21 20,32 46 84 18 C6 28 4B 15 AE 21 20 01 C0 4E 60 57 98 02 BE
0x0069F9,80:69F9,C0:69F9,0xAD,LDA abs,$3035,wram_3004_303c,0x00,medium_needs_disasm_confirmation,AD 35 30,48 08 E7 1C 29 29 D6 5A AD 35 30 29 6D 08 94 29 00 00 10
0x00A8B0,80:A8B0,C0:A8B0,0x1E,"ASL abs,X",$201F,wram_201e_2030,0x00,medium_needs_disasm_confirmation,1E 1F 20,16 17 18 19 1A 1B 1C 1D 1E 1F 20 21 22 23 24 25 26 27 28
0x00AA45,80:AA45,C0:AA45,0xDE,"DEC abs,X",$2025,wram_201e_2030,0x00,medium_needs_disasm_confirmation,DE 25 20,43 0C DE 1A 18 DE 57 1B DE 25 20 DE E1 2B DE DA 4A DE 18
0x00AD74,80:AD74,C0:AD74,0x59,"EOR abs,Y",$3004,wram_3004_303c,0x00,medium_needs_disasm_confirmation,59 04 30,04 9E D9 03 9E D9 04 BD 59 04 30 04 AA 9E D9 04 FA 7A 6B
0x00ADF0,80:ADF0,C0:ADF0,0x59,"EOR abs,Y",$3004,wram_3004_303c,0x00,medium_needs_disasm_confirmation,59 04 30,9D 99 05 6B DA A6 67 BD 59 04 30 0B AA 9E D9 04 A6 67 A9
0x00B6E4,80:B6E4,C0:B6E4,0x7E,"ROR abs,X",$2030,wram_201e_2030,0x00,medium_needs_disasm_confirmation,7E 30 20,00 85 04 A2 00 BF DA 23 7E 30 20 E8 EC 25 11 F0 36 8A 29
0x00C20C,80:C20C,C0:C20C,0x1E,"ASL abs,X",$2026,wram_201e_2030,0x00,medium_needs_disasm_confirmation,1E 26 20,A2 20 00 64 26 64 28 26 1E 26 20 26 26 26 28 A5 28 C5 24
0x00C22E,80:C22E,C0:C22E,0x1E,"ASL abs,X",$2026,wram_201e_2030,0x00,medium_needs_disasm_confirmation,1E 26 20,A5 28 E5 24 85 28 38 26 1E 26 20 CA D0 DB FA 6B 9C 39 11
0x00C885,80:C885,C0:C885,0x1E,"ASL abs,X",$2029,wram_201e_2030,0x00,medium_needs_disasm_confirmation,1E 29 20,20 C2 20 A4 22 D0 15 A5 1E 29 20 00 0A 0A 0A 0A 0A 85 00
0x00DA04,80:DA04,C0:DA04,0x19,"ORA abs,Y",$2022,wram_201e_2030,0x00,medium_needs_disasm_confirmation,19 22 20,29 19 22 2A DB 80 AD 29 19 22 20 DB 80 AC 2B 19 CC 27 19
0x00DAE2,80:DAE2,C0:DAE2,0x19,"ORA abs,Y",$2022,wram_201e_2030,0x00,medium_needs_disasm_confirmation,19 22 20,8D 20 16 FA 6B 5A AD 2A 19 22 20 DB 80 AD 2A 19 22 2A DB
0x00DC1C,80:DC1C,C0:DC1C,0x19,"ORA abs,Y",$2022,wram_201e_2030,0x00,medium_needs_disasm_confirmation,19 22 20,29 19 22 2A DB 80 AD 29 19 22 20 DB 80 CC 27 19 B0 0E B7
0x00DC76,80:DC76,C0:DC76,0x19,"ORA abs,Y",$2022,wram_201e_2030,0x00,medium_needs_disasm_confirmation,19 22 20,8D 2A 19 7A 6B 5A AD 29 19 22 20 DB 80 AD 29 19 22 2A DB
0x00DCBC,80:DCBC,C0:DCBC,0x19,"ORA abs,Y",$2022,wram_201e_2030,0x00,medium_needs_disasm_confirmation,19 22 20,80 01 18 7A 6B 5A AD 2A 19 22 20 DB 80 AD 2A 19 22 2A DB
0x013416,81:3416,C1:3416,0x2D,AND abs,$300A,wram_3004_303c,0x01,medium_needs_disasm_confirmation,2D 0A 30,5F 30 5F FF 00 00 30 0A 2D 0A 30 0A 2D 0A 5F 10 62 10 5F
0x013D6A,81:3D6A,C1:3D6A,0x0C,TSB abs,$3010,wram_3004_303c,0x01,medium_needs_disasm_confirmation,0C 10 30,16 06 1C 04 20 06 0C 04 0C 10 30 04 00 10 28 10 28 04 2C
0x01453D,81:453D,C1:453D,0x0C,TSB abs,$202A,wram_201e_2030,0x01,medium_needs_disasm_confirmation,0C 2A 20,04 3A F8 B8 04 6A 18 C8 0C 2A 20 C8 04 2A 08 C8 0A 3A F8
0x0145EA,81:45EA,C1:45EA,0x0C,TSB abs,$202A,wram_201e_2030,0x01,medium_needs_disasm_confirmation,0C 2A 20,04 3A F8 B9 04 6A 18 C9 0C 2A 20 C9 04 2A 08 C9 0A 3A F8
0x014697,81:4697,C1:4697,0x0C,TSB abs,$202A,wram_201e_2030,0x01,medium_needs_disasm_confirmation,0C 2A 20,04 3A F8 BB 04 6A 18 CB 0C 2A 20 CA 04 2A 08 CB 0A 3A F8
0x014744,81:4744,C1:4744,0x0C,TSB abs,$202A,wram_201e_2030,0x01,medium_needs_disasm_confirmation,0C 2A 20,04 3A F8 BB 04 6A 18 CB 0C 2A 20 CA 04 2A 08 CB 0A 3A F8
0x0147F1,81:47F1,C1:47F1,0x0C,TSB abs,$202A,wram_201e_2030,0x01,medium_needs_disasm_confirmation,0C 2A 20,04 3A F8 BB 04 6A 18 CB 0C 2A 20 CA 04 2A 08 CB 0A 3A F8
0x014896,81:4896,C1:4896,0x0C,TSB abs,$202A,wram_201e_2030,0x01,medium_needs_disasm_confirmation,0C 2A 20,04 3A F8 BA 04 6A 18 CA 0C 2A 20 C9 04 2A 08 CA 0A 3A F8
0x014AA1,81:4AA1,C1:4AA1,0x0C,TSB abs,$202A,wram_201e_2030,0x01,medium_needs_disasm_confirmation,0C 2A 20,04 3A F8 BB 04 6A 18 CB 0C 2A 20 CA 04 2A 08 CB 0A 3A F8
0x014B4E,81:4B4E,C1:4B4E,0x0C,TSB abs,$202A,wram_201e_2030,0x01,medium_needs_disasm_confirmation,0C 2A 20,04 3A F8 BB 04 6A 18 CB 0C 2A 20 CA 04 2A 08 CB 0A 3A F8
0x014C82,81:4C82,C1:4C82,0xD9,"CMP abs,Y",$3006,wram_3004_303c,0x01,medium_needs_disasm_confirmation,D9 06 30,D9 08 6A 18 D9 06 3A E8 D9 06 30 2A 08 70 04 3A F8 70 04
0x014DD6,81:4DD6,C1:4DD6,0x0C,TSB abs,$202A,wram_201e_2030,0x01,medium_needs_disasm_confirmation,0C 2A 20,04 3A F8 B8 04 6A 18 C8 0C 2A 20 C8 04 2A 08 C8 0A 3A F8
0x014E73,81:4E73,C1:4E73,0x0C,TSB abs,$202A,wram_201e_2030,0x01,medium_needs_disasm_confirmation,0C 2A 20,04 3A F8 BB 04 6A 18 CB 0C 2A 20 CA 04 2A 08 CB 0A 3A F8
0x0155DD,81:55DD,C1:55DD,0xEE,INC abs,$3030,wram_3004_303c,0x01,medium_needs_disasm_confirmation,EE 30 30,F6 23 38 EE E6 0E 30 FE EE 30 30 FE E6 20 38 EE F6 21 00
0x0156A8,81:56A8,C1:56A8,0xED,SBC abs,$302B,wram_3004_303c,0x01,medium_needs_disasm_confirmation,ED 2B 30,EB 2A 30 EE F5 3B 30 EE ED 2B 30 F6 F3 2C 10 F0 0D 35 10
0x015766,81:5766,C1:5766,0xFE,"INC abs,X",$3028,wram_3004_303c,0x01,medium_needs_disasm_confirmation,FE 28 30,0E 37 10 ED 06 38 30 ED FE 28 30 F5 FE 39 30 F5 F6 29 10
0x01576A,81:576A,C1:576A,0xFE,"INC abs,X",$3039,wram_3004_303c,0x01,medium_needs_disasm_confirmation,FE 39 30,06 38 30 ED FE 28 30 F5 FE 39 30 F5 F6 29 10 F0 0B 35 10
0x015782,81:5782,C1:5782,0xFE,"INC abs,X",$3027,wram_3004_303c,0x01,medium_needs_disasm_confirmation,FE 27 30,0E 36 10 F8 06 26 30 F8 FE 27 30 F8 F6 34 30 F8 EE 24 6F
0x016863,81:6863,C1:6863,0x2D,AND abs,$3010,wram_3004_303c,0x01,medium_needs_disasm_confirmation,2D 10 30,00 00 27 10 28 10 2E 10 2D 10 30 10 2F 10 31 10 32 10 27
0x017728,81:7728,C1:7728,0xDD,"CMP abs,X",$2030,wram_201e_2030,0x01,medium_needs_disasm_confirmation,DD 30 20,05 37 59 3D 1E 1E A4 04 DD 30 20 D6 07 00 B6 0D 7A 00 00
0x0199BB,81:99BB,C1:99BB,0xCE,DEC abs,$3015,wram_3004_303c,0x01,medium_needs_disasm_confirmation,CE 15 30,AD D1 15 8D D3 15 6B AD CE 15 30 0F AD E3 12 0D 66 12 0D
0x01AD7F,81:AD7F,C1:AD7F,0x5E,"LSR abs,X",$3018,wram_3004_303c,0x01,medium_needs_disasm_confirmation,5E 18 30,00 FF 01 5A DA A0 00 B9 5E 18 30 05 AA 22 98 AD 81 C8 C0
0x01ADD7,81:ADD7,C1:ADD7,0x5E,"LSR abs,X",$3018,wram_3004_303c,0x01,medium_needs_disasm_confirmation,5E 18 30,B0 45 9C 68 00 A0 00 B9 5E 18 30 07 C8 C0 20 90 F6 80 2D
0x01B04C,81:B04C,C1:B04C,0x5E,"LSR abs,X",$3018,wram_3004_303c,0x01,medium_needs_disasm_confirmation,5E 18 30,AD 43 15 D0 16 A0 00 BE 5E 18 30 07 BD 59 07 89 40 D0 08
0x01B157,81:B157,C1:B157,0x5E,"LSR abs,X",$3018,wram_3004_303c,0x01,medium_needs_disasm_confirmation,5E 18 30,5A DA 9C 80 18 A0 00 B9 5E 18 30 28 CD 7E 18 F0 23 AA BD
0x01B3ED,81:B3ED,C1:B3ED,0x5E,"LSR abs,X",$3018,wram_3004_303c,0x01,medium_needs_disasm_confirmation,5E 18 30,59 09 60 5A DA A0 00 BE 5E 18 30 15 BD 99 07 C5 A4 D0 0E
0x01CEBE,81:CEBE,C1:CEBE,0x2C,BIT abs,$3022,wram_3004_303c,0x01,medium_needs_disasm_confirmation,2C 22 30,50 50 50 50 50 50 50 01 2C 22 30 03 21 53 37 50 50 50 50
0x01DEE3,81:DEE3,C1:DEE3,0x2C,BIT abs,$2022,wram_201e_2030,0x01,medium_needs_disasm_confirmation,2C 22 20,50 50 50 50 50 50 50 50 2C 22 20 03 50 21 3E 19 A4 19 A5
0x020227,82:0227,C2:0227,0xF9,"SBC abs,Y",$3005,wram_3004_303c,0x02,priority_known_engine_area,F9 05 30,00 30 FF E6 01 02 60 01 F9 05 30 F9 F9 05 02 60 00 F9 05
0x020230,82:0230,C2:0230,0xF9,"SBC abs,Y",$3005,wram_3004_303c,0x02,priority_known_engine_area,F9 05 30,05 30 F9 F9 05 02 60 00 F9 05 30 F8 F9 05 03 16 04 16 00
0x020B2A,82:0B2A,C2:0B2A,0xFE,"INC abs,X",$3025,wram_3004_303c,0x02,priority_known_engine_area,FE 25 30,02 28 30 00 00 09 30 F9 FE 25 30 E8 F1 15 20 08 F6 07 20
0x020B4F,82:0B4F,C2:0B4F,0xFE,"INC abs,X",$2025,wram_201e_2030,0x02,priority_known_engine_area,FE 25 20,02 38 F0 E6 00 0F 30 F9 FE 25 20 08 F6 07 20 00 F6 06 20
0x020B5F,82:0B5F,C2:0B5F,0xEE,INC abs,$3017,wram_3004_303c,0x02,priority_known_engine_area,EE 17 30,F6 06 20 08 EE 13 20 00 EE 17 30 E8 F1 15 20 08 DE 14 30
0x020B67,82:0B67,C2:0B67,0xDE,"DEC abs,X",$3014,wram_3004_303c,0x02,priority_known_engine_area,DE 14 30,EE 17 30 E8 F1 15 20 08 DE 14 30 F8 F6 05 30 F0 F6 04 20
0x020B7B,82:0B7B,C2:0B7B,0xEE,INC abs,$3010,wram_3004_303c,0x02,priority_known_engine_area,EE 10 30,E6 03 20 00 E6 02 30 F0 EE 10 30 F8 EE 16 30 F8 E6 01 30
0x020B7F,82:0B7F,C2:0B7F,0xEE,INC abs,$3016,wram_3004_303c,0x02,priority_known_engine_area,EE 16 30,E6 02 30 F0 EE 10 30 F8 EE 16 30 F8 E6 01 30 F0 E6 00 0F
0x020B8C,82:0B8C,C2:0B8C,0xFE,"INC abs,X",$2025,wram_201e_2030,0x02,priority_known_engine_area,FE 25 20,01 30 F0 E6 00 0F 30 F9 FE 25 20 00 EE 09 30 F8 EE 08 30
0x020B90,82:0B90,C2:0B90,0xEE,INC abs,$3009,wram_3004_303c,0x02,priority_known_engine_area,EE 09 30,00 0F 30 F9 FE 25 20 00 EE 09 30 F8 EE 08 30 E8 F1 15 20
0x020B94,82:0B94,C2:0B94,0xEE,INC abs,$3008,wram_3004_303c,0x02,priority_known_engine_area,EE 08 30,FE 25 20 00 EE 09 30 F8 EE 08 30 E8 F1 15 20 08 DE 14 20
0x020BBC,82:0BBC,C2:0BBC,0xEE,INC abs,$3010,wram_3004_303c,0x02,priority_known_engine_area,EE 10 30,E6 03 20 00 E6 02 30 F0 EE 10 30 F8 E6 01 30 F0 E6 00 0C
0x020BC9,82:0BC9,C2:0BC9,0xFE,"INC abs,X",$3025,wram_3004_303c,0x02,priority_known_engine_area,FE 25 30,01 30 F0 E6 00 0C 30 F9 FE 25 30 E8 F1 15 20 08 DE 14 20
0x020BE9,82:0BE9,C2:0BE9,0xEE,INC abs,$3019,wram_3004_303c,0x02,priority_known_engine_area,EE 19 30,F6 04 28 00 E6 02 30 F8 EE 19 30 F0 EE 10 30 F8 E6 18 30
0x020BED,82:0BED,C2:0BED,0xEE,INC abs,$3010,wram_3004_303c,0x02,priority_known_engine_area,EE 10 30,E6 02 30 F8 EE 19 30 F0 EE 10 30 F8 E6 18 30 F0 E6 00 0C
0x020BFA,82:0BFA,C2:0BFA,0xFE,"INC abs,X",$3025,wram_3004_303c,0x02,priority_known_engine_area,FE 25 30,18 30 F0 E6 00 0C 30 F9 FE 25 30 F8 EE 1A 30 F8 E6 0A 30
0x020BFE,82:0BFE,C2:0BFE,0xEE,INC abs,$301A,wram_3004_303c,0x02,priority_known_engine_area,EE 1A 30,00 0C 30 F9 FE 25 30 F8 EE 1A 30 F8 E6 0A 30 E8 F1 15 20
0x020C22,82:0C22,C2:0C22,0xEE,INC abs,$3010,wram_3004_303c,0x02,priority_known_engine_area,EE 10 30,F6 04 28 00 E6 02 30 F0 EE 10 30 F0 E6 00 09 30 F9 FE 25
0x020C2B,82:0C2B,C2:0C2B,0xFE,"INC abs,X",$3025,wram_3004_303c,0x02,priority_known_engine_area,FE 25 30,10 30 F0 E6 00 09 30 F9 FE 25 30 E8 F2 15 20 08 F6 21 20
0x020C50,82:0C50,C2:0C50,0xFE,"INC abs,X",$3025,wram_3004_303c,0x02,priority_known_engine_area,FE 25 30,0D 38 F0 E6 0B 09 30 F9 FE 25 30 E8 F1 31 20 08 F6 07 20
0x020C75,82:0C75,C2:0C75,0xFE,"INC abs,X",$3025,wram_3004_303c,0x02,priority_known_engine_area,FE 25 30,02 38 F0 E6 00 0C 30 F9 FE 25 30 F8 EE 11 30 F0 EE 32 30
0x020C79,82:0C79,C2:0C79,0xEE,INC abs,$3011,wram_3004_303c,0x02,priority_known_engine_area,EE 11 30,00 0C 30 F9 FE 25 30 F8 EE 11 30 F0 EE 32 30 F8 E6 01 30
0x020C7D,82:0C7D,C2:0C7D,0xEE,INC abs,$3032,wram_3004_303c,0x02,priority_known_engine_area,EE 32 30,FE 25 30 F8 EE 11 30 F0 EE 32 30 F8 E6 01 30 F0 E6 00 30
0x020CA6,82:0CA6,C2:0CA6,0xFE,"INC abs,X",$2025,wram_201e_2030,0x02,priority_known_engine_area,FE 25 20,14 28 00 E6 02 0C 30 F9 FE 25 20 08 E6 03 20 00 E6 23 20
0x020CB6,82:0CB6,C2:0CB6,0xEE,INC abs,$3012,wram_3004_303c,0x02,priority_known_engine_area,EE 12 30,E6 23 20 08 EE 13 20 00 EE 12 30 E8 F1 15 20 08 F6 07 20
0x020CD7,82:0CD7,C2:0CD7,0xFE,"INC abs,X",$2025,wram_201e_2030,0x02,priority_known_engine_area,FE 25 20,14 38 F0 E6 00 0A 30 F9 FE 25 20 08 DE 33 30 E8 F1 15 20
0x020CDB,82:0CDB,C2:0CDB,0xDE,"DEC abs,X",$3033,wram_3004_303c,0x02,priority_known_engine_area,DE 33 30,00 0A 30 F9 FE 25 20 08 DE 33 30 E8 F1 15 20 08 F6 07 20
0x020D00,82:0D00,C2:0D00,0xFE,"INC abs,X",$2025,wram_201e_2030,0x02,priority_known_engine_area,FE 25 20,02 38 F0 E6 00 0A 30 F9 FE 25 20 08 DE 24 30 E8 F1 15 20
0x020D04,82:0D04,C2:0D04,0xDE,"DEC abs,X",$3024,wram_3004_303c,0x02,priority_known_engine_area,DE 24 30,00 0A 30 F9 FE 25 20 08 DE 24 30 E8 F1 15 20 08 F6 07 20
0x020D29,82:0D29,C2:0D29,0xFE,"INC abs,X",$2025,wram_201e_2030,0x02,priority_known_engine_area,FE 25 20,02 38 F0 E6 00 0A 30 F9 FE 25 20 08 DE 34 30 E8 F1 15 20
0x020D2D,82:0D2D,C2:0D2D,0xDE,"DEC abs,X",$3034,wram_3004_303c,0x02,priority_known_engine_area,DE 34 30,00 0A 30 F9 FE 25 20 08 DE 34 30 E8 F1 15 20 08 F6 07 20
0x021214,82:1214,C2:1214,0xCE,DEC abs,$3013,wram_3004_303c,0x02,priority_known_engine_area,CE 13 30,D6 04 20 08 CE 03 20 00 CE 13 30 F8 CE 12 30 F8 C6 02 38
0x021218,82:1218,C2:1218,0xCE,DEC abs,$3012,wram_3004_303c,0x02,priority_known_engine_area,CE 12 30,CE 03 20 00 CE 13 30 F8 CE 12 30 F8 C6 02 38 E8 C6 00 56
0x0212DC,82:12DC,C2:12DC,0xF9,"SBC abs,Y",$3004,wram_3004_303c,0x02,priority_known_engine_area,F9 04 30,04 60 00 F9 04 02 60 01 F9 04 30 F9 F9 04 02 60 02 F9 04
0x0212E5,82:12E5,C2:12E5,0xF9,"SBC abs,Y",$3004,wram_3004_303c,0x02,priority_known_engine_area,F9 04 30,04 30 F9 F9 04 02 60 02 F9 04 30 FA F9 04 02 60 03 F9 04
0x0212EE,82:12EE,C2:12EE,0xF9,"SBC abs,Y",$3004,wram_3004_303c,0x02,priority_known_engine_area,F9 04 30,04 30 FA F9 04 02 60 03 F9 04 30 FB F9 04 02 60 00 F9 04
0x0212F7,82:12F7,C2:12F7,0xF9,"SBC abs,Y",$3004,wram_3004_303c,0x02,priority_known_engine_area,F9 04 30,04 30 FB F9 04 02 60 00 F9 04 30 F8 F9 04 02 70 FF F9 04
0x021300,82:1300,C2:1300,0xF9,"SBC abs,Y",$3004,wram_3004_303c,0x02,priority_known_engine_area,F9 04 30,04 30 F8 F9 04 02 70 FF F9 04 30 F7 F9 04 02 70 FE F9 04
0x021309,82:1309,C2:1309,0xF9,"SBC abs,Y",$3004,wram_3004_303c,0x02,priority_known_engine_area,F9 04 30,04 30 F7 F9 04 02 70 FE F9 04 30 F6 F9 04 02 70 FD F9 04
0x021312,82:1312,C2:1312,0xF9,"SBC abs,Y",$3004,wram_3004_303c,0x02,priority_known_engine_area,F9 04 30,04 30 F6 F9 04 02 70 FD F9 04 30 F5 F9 04 02 70 FC F9 04
0x02131B,82:131B,C2:131B,0xF9,"SBC abs,Y",$3004,wram_3004_303c,0x02,priority_known_engine_area,F9 04 30,04 30 F5 F9 04 02 70 FC F9 04 30 F4 F9 04 02 70 FB F9 04
0x021324,82:1324,C2:1324,0xF9,"SBC abs,Y",$3004,wram_3004_303c,0x02,priority_known_engine_area,F9 04 30,04 30 F4 F9 04 02 70 FB F9 04 30 F3 F9 04 57 06 58 06 59
0x021B6E,82:1B6E,C2:1B6E,0xB9,"LDA abs,Y",$3016,wram_3004_303c,0x02,priority_known_engine_area,B9 16 30,D1 06 38 FB D1 0B 60 0B B9 16 30 F3 B9 16 28 03 C1 09 38
0x021DC5,82:1DC5,C2:1DC5,0x2E,ROL abs,$3012,wram_3004_303c,0x02,priority_known_engine_area,2E 12 30,2C FF 2D 0D 2E 11 2E 2D 2E 12 30 16 30 20 30 2A 30 A0 34
0x021E82,82:1E82,C2:1E82,0xAE,LDX abs,$201F,wram_201e_2030,0x02,priority_known_engine_area,AE 1F 20,00 12 30 E4 B6 2E 30 E4 AE 1F 20 1C B0 2D 20 1C A8 1E 20
0x021E8E,82:1E8E,C2:1E8E,0xCE,DEC abs,$3019,wram_3004_303c,0x02,priority_known_engine_area,CE 19 30,B0 2D 20 1C A8 1E 20 04 CE 19 30 FE CE 18 38 EE CE 16 28
0x021ECB,82:1ECB,C2:1ECB,0xAD,LDA abs,$201F,wram_201e_2030,0x02,priority_known_engine_area,AD 1F 20,00 12 30 E4 B5 2E 30 E4 AD 1F 20 1C AF 2D 20 1C A7 1E 20
0x021ED7,82:1ED7,C2:1ED7,0xCD,CMP abs,$3019,wram_3004_303c,0x02,priority_known_engine_area,CD 19 30,AF 2D 20 1C A7 1E 20 04 CD 19 30 FE CD 18 38 EE CD 16 28
0x021FA5,82:1FA5,C2:1FA5,0xAE,LDX abs,$3013,wram_3004_303c,0x02,priority_known_engine_area,AE 13 30,AE 15 20 0C AE 14 20 04 AE 13 30 FC AE 12 30 F4 AE 11 20
0x021FA9,82:1FA9,C2:1FA9,0xAE,LDX abs,$3012,wram_3004_303c,0x02,priority_known_engine_area,AE 12 30,AE 14 20 04 AE 13 30 FC AE 12 30 F4 AE 11 20 14 A6 05 20
0x021FBD,82:1FBD,C2:1FBD,0x9E,"STZ abs,X",$202C,wram_201e_2030,0x02,priority_known_engine_area,9E 2C 20,A6 1C 20 14 96 1D 20 14 9E 2C 20 0C 96 2B 20 04 96 2A 20
0x021FE9,82:1FE9,C2:1FE9,0xAE,LDX abs,$201F,wram_201e_2030,0x02,priority_known_engine_area,AE 1F 20,96 28 30 E4 B6 2E 30 E4 AE 1F 20 1C B0 2D 20 1C A8 1E 20
0x021FF5,82:1FF5,C2:1FF5,0xCE,DEC abs,$3019,wram_3004_303c,0x02,priority_known_engine_area,CE 19 30,B0 2D 20 1C A8 1E 20 04 CE 19 30 FE CE 18 38 EE CE 16 28
0x022076,82:2076,C2:2076,0xAD,LDA abs,$202D,wram_201e_2030,0x02,priority_known_engine_area,AD 2D 20,B3 2E 30 E4 AB 1F 20 1C AD 2D 20 1C A5 1E 20 04 CB 19 30
0x02218F,82:218F,C2:218F,0xCE,DEC abs,$202D,wram_201e_2030,0x02,priority_known_engine_area,CE 2D 20,D4 2E 30 E4 CC 1F 20 1C CE 2D 20 1C C6 1E 20 04 EC 19 30
0x0222C6,82:22C6,C2:22C6,0xBC,"LDY abs,X",$202C,wram_201e_2030,0x02,priority_known_engine_area,BC 2C 20,C4 1C 20 14 B4 1D 20 14 BC 2C 20 0C B4 2B 20 04 B4 2A 20
0x0222F6,82:22F6,C2:22F6,0xCE,DEC abs,$202D,wram_201e_2030,0x02,priority_known_engine_area,CE 2D 20,D4 2E 30 E4 CC 1F 20 1C CE 2D 20 1C C6 1E 20 04 EC 19 30
0x022481,82:2481,C2:2481,0xFD,"SBC abs,X",$201E,wram_201e_2030,0x02,priority_known_engine_area,FD 1E 20,F6 0E 30 E8 F6 0E 20 08 FD 1E 20 00 FD 1D 30 F8 FD 1C 30
0x022485,82:2485,C2:2485,0xFD,"SBC abs,X",$301D,wram_3004_303c,0x02,priority_known_engine_area,FD 1D 30,F6 0E 20 08 FD 1E 20 00 FD 1D 30 F8 FD 1C 30 F0 FD 0F 28
0x022489,82:2489,C2:2489,0xFD,"SBC abs,X",$301C,wram_3004_303c,0x02,priority_known_engine_area,FD 1C 30,FD 1E 20 00 FD 1D 30 F8 FD 1C 30 F0 FD 0F 28 00 ED 02 38
0x0224CE,82:24CE,C2:24CE,0xFD,"SBC abs,X",$201E,wram_201e_2030,0x02,priority_known_engine_area,FD 1E 20,F6 0E 30 E8 F6 0E 20 08 FD 1E 20 00 FD 1D 30 F8 FD 1C 30
0x0224D2,82:24D2,C2:24D2,0xFD,"SBC abs,X",$301D,wram_3004_303c,0x02,priority_known_engine_area,FD 1D 30,F6 0E 20 08 FD 1E 20 00 FD 1D 30 F8 FD 1C 30 F0 FD 0F 60
0x0224D6,82:24D6,C2:24D6,0xFD,"SBC abs,X",$301C,wram_3004_303c,0x02,priority_known_engine_area,FD 1C 30,FD 1E 20 00 FD 1D 30 F8 FD 1C 30 F0 FD 0F 60 08 E5 0C 60
0x022513,82:2513,C2:2513,0xFD,"SBC abs,X",$201E,wram_201e_2030,0x02,priority_known_engine_area,FD 1E 20,F6 0E 30 E8 F6 0E 20 08 FD 1E 20 00 FD 1D 30 F8 FD 1C 30
0x022517,82:2517,C2:2517,0xFD,"SBC abs,X",$301D,wram_3004_303c,0x02,priority_known_engine_area,FD 1D 30,F6 0E 20 08 FD 1E 20 00 FD 1D 30 F8 FD 1C 30 F0 FD 0F 60
0x02251B,82:251B,C2:251B,0xFD,"SBC abs,X",$301C,wram_3004_303c,0x02,priority_known_engine_area,FD 1C 30,FD 1E 20 00 FD 1D 30 F8 FD 1C 30 F0 FD 0F 60 08 E5 0C 60
0x022558,82:2558,C2:2558,0xFD,"SBC abs,X",$201E,wram_201e_2030,0x02,priority_known_engine_area,FD 1E 20,F6 0E 30 E8 F6 0E 20 08 FD 1E 20 00 FD 1D 30 F8 FD 1C 30
0x02255C,82:255C,C2:255C,0xFD,"SBC abs,X",$301D,wram_3004_303c,0x02,priority_known_engine_area,FD 1D 30,F6 0E 20 08 FD 1E 20 00 FD 1D 30 F8 FD 1C 30 F0 FD 0F 60
0x022560,82:2560,C2:2560,0xFD,"SBC abs,X",$301C,wram_3004_303c,0x02,priority_known_engine_area,FD 1C 30,FD 1E 20 00 FD 1D 30 F8 FD 1C 30 F0 FD 0F 60 08 E5 0C 60
0x023057,82:3057,C2:3057,0xED,SBC abs,$301A,wram_3004_303c,0x02,priority_known_engine_area,ED 1A 30,E1 19 20 00 E0 0A 30 FC ED 1A 30 EF D7 09 E0 13 C9 18 70
0x02312D,82:312D,C2:312D,0xAE,LDX abs,$3010,wram_3004_303c,0x02,priority_known_engine_area,AE 10 30,B6 03 38 F4 B6 01 20 00 AE 10 30 F8 AE 00 14 20 07 DB 0B
0x0231EC,82:31EC,C2:31EC,0xED,SBC abs,$301A,wram_3004_303c,0x02,priority_known_engine_area,ED 1A 30,E1 19 20 00 E1 0A 30 FB ED 1A 30 EE D7 09 E0 13 CA 18 70
0x02323D,82:323D,C2:323D,0xED,SBC abs,$301A,wram_3004_303c,0x02,priority_known_engine_area,ED 1A 30,E1 19 20 00 E0 0A 30 FC ED 1A 30 EF D7 09 E0 13 C9 18 70
0x0232A6,82:32A6,C2:32A6,0xED,SBC abs,$301A,wram_3004_303c,0x02,priority_known_engine_area,ED 1A 30,E1 19 20 00 E0 0A 30 FC ED 1A 30 EF D7 09 E0 13 C9 18 70
0x023303,82:3303,C2:3303,0xED,SBC abs,$301A,wram_3004_303c,0x02,priority_known_engine_area,ED 1A 30,E1 19 20 00 E0 0A 30 FC ED 1A 30 EF D7 09 E0 13 C9 18 70
0x023AF1,82:3AF1,C2:3AF1,0xDE,"DEC abs,X",$302C,wram_3004_303c,0x02,priority_known_engine_area,DE 2C 30,10 64 10 00 00 12 20 05 DE 2C 30 EF F6 2B 30 E7 F5 2A 20
